output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums,style_name,content_name,human_content_similarity,human_style_similarity,human_quality,comments,orig_csv_name
54 Pop R&B #2 in F#m.Chorus_no_drum.X.54 Pop R&B #2 in F#m.Chorus_no_drum.D_T04.mid,54 Pop R&B #2 in F#m.Chorus_no_drum.mid,54 Pop R&B #2 in F#m.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9446074218177206,0.8415757839776093,0.2036763282798936,0.6553451310369027,,54 Pop R&B #2 in F#m,54 Pop R&B #2 in F#m,3,3,2,BPM is off' out og key synth,Tempature 0.4 Self_Blend (Rendering)
54 Pop R&B #2 in F#m.PreChorus_no_drum.X.54 Pop R&B #2 in F#m.PreChorus_no_drum.D_T04.mid,54 Pop R&B #2 in F#m.PreChorus_no_drum.mid,54 Pop R&B #2 in F#m.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.8108666002725413,0.6654851787612108,0.9558224719642596,0.8485944364541119,,54 Pop R&B #2 in F#m,54 Pop R&B #2 in F#m,3,3,2,Two synth lines plaing ling ones,Tempature 0.4 Self_Blend (Rendering)
54 Pop R&B #2 in F#m.Verse_no_drum.X.54 Pop R&B #2 in F#m.Verse_no_drum.D_T04.mid,54 Pop R&B #2 in F#m.Verse_no_drum.mid,54 Pop R&B #2 in F#m.Verse_no_drum.mid,Verse,Drums,0.4,0.9689402153731322,0.80642900864127,0.1425704580543444,,,54 Pop R&B #2 in F#m,54 Pop R&B #2 in F#m,3,1,2,Terrible sound,Tempature 0.4 Self_Blend (Rendering)
55 Pop R&B #3 in Fm.Chorus_no_drum.X.55 Pop R&B #3 in Fm.Chorus_no_drum.D_T04.mid,55 Pop R&B #3 in Fm.Chorus_no_drum.mid,55 Pop R&B #3 in Fm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.7316683279015286,0.6811953576439613,0.5066809021525056,0.8045855074764011,,55 Pop R&B #3 in Fm,55 Pop R&B #3 in Fm,4,4,3,"Too repetitive and not natural, a few wrong notes",Tempature 0.4 Self_Blend (Rendering)
55 Pop R&B #3 in Fm.PreChorus_no_drum.X.55 Pop R&B #3 in Fm.PreChorus_no_drum.D_T04.mid,55 Pop R&B #3 in Fm.PreChorus_no_drum.mid,55 Pop R&B #3 in Fm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9116653815952644,0.852509684917191,0.5566877568983852,0.857401379654028,,55 Pop R&B #3 in Fm,55 Pop R&B #3 in Fm,3,3,3,Too messy,Tempature 0.4 Self_Blend (Rendering)
55 Pop R&B #3 in Fm.Verse_no_drum.X.55 Pop R&B #3 in Fm.Verse_no_drum.D_T04.mid,55 Pop R&B #3 in Fm.Verse_no_drum.mid,55 Pop R&B #3 in Fm.Verse_no_drum.mid,Verse,Drums,0.4,0.5257492036961348,0.8005830596740828,0.3729235960393172,0.6769355081764152,,55 Pop R&B #3 in Fm,55 Pop R&B #3 in Fm,2,3,3,One piano line pkayin reptitve one noters,Tempature 0.4 Self_Blend (Rendering)
57 Afrobeat #1 In F#m.Chorus_no_drum.X.57 Afrobeat #1 In F#m.Chorus_no_drum.D_T04.mid,57 Afrobeat #1 In F#m.Chorus_no_drum.mid,57 Afrobeat #1 In F#m.Chorus_no_drum.mid,Chorus,Drums,0.4,0.872172055209721,0.8500454958442024,0.668369931428909,0.8223281377882394,,57 Afrobeat #1 In F#m,57 Afrobeat #1 In F#m,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
57 Afrobeat #1 In F#m.PreChorus_no_drum.X.57 Afrobeat #1 In F#m.PreChorus_no_drum.D_T04.mid,57 Afrobeat #1 In F#m.PreChorus_no_drum.mid,57 Afrobeat #1 In F#m.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.8641027560591626,0.8405035321829578,0.6270177585539157,0.8064770797873458,,57 Afrobeat #1 In F#m,57 Afrobeat #1 In F#m,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
57 Afrobeat #1 In F#m.Verse_no_drum.X.57 Afrobeat #1 In F#m.Verse_no_drum.D_T04.mid,57 Afrobeat #1 In F#m.Verse_no_drum.mid,57 Afrobeat #1 In F#m.Verse_no_drum.mid,Verse,Drums,0.4,0.8916748335512253,0.8346543013032085,0.6539132717502344,0.8690434786376515,,57 Afrobeat #1 In F#m,57 Afrobeat #1 In F#m,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
58 Afrobeat #2 In Cm.Chorus_no_drum.X.58 Afrobeat #2 In Cm.Chorus_no_drum.D_T04.mid,58 Afrobeat #2 In Cm.Chorus_no_drum.mid,58 Afrobeat #2 In Cm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.8029700056927381,0.8588055989517347,0.3955063887817529,0.5741817140205318,,58 Afrobeat #2 In Cm,58 Afrobeat #2 In Cm,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
58 Afrobeat #2 In Cm.PreChorus_no_drum.X.58 Afrobeat #2 In Cm.PreChorus_no_drum.D_T04.mid,58 Afrobeat #2 In Cm.PreChorus_no_drum.mid,58 Afrobeat #2 In Cm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.8305828356760102,0.7386905606158262,0.301018771521283,0.577350269189626,,58 Afrobeat #2 In Cm,58 Afrobeat #2 In Cm,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
58 Afrobeat #2 In Cm.Verse_no_drum.X.58 Afrobeat #2 In Cm.Verse_no_drum.D_T04.mid,58 Afrobeat #2 In Cm.Verse_no_drum.mid,58 Afrobeat #2 In Cm.Verse_no_drum.mid,Verse,Drums,0.4,0.784542193166041,0.7045276415062319,0.4618760416747615,0.5688830408454137,,58 Afrobeat #2 In Cm,58 Afrobeat #2 In Cm,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
59 Afrobeat #3 in Bbm.Chorus_no_drum.X.59 Afrobeat #3 in Bbm.Chorus_no_drum.D_T04.mid,59 Afrobeat #3 in Bbm.Chorus_no_drum.mid,59 Afrobeat #3 in Bbm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9496271211404904,0.916272214084816,0.3072467580625631,0.5020299518465364,,59 Afrobeat #3 in Bbm,59 Afrobeat #3 in Bbm,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
59 Afrobeat #3 in Bbm.PreChorus_no_drum.X.59 Afrobeat #3 in Bbm.PreChorus_no_drum.D_T04.mid,59 Afrobeat #3 in Bbm.PreChorus_no_drum.mid,59 Afrobeat #3 in Bbm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9775426200563238,0.8828167306834859,0.9775753360815274,0.7201694715805511,,59 Afrobeat #3 in Bbm,59 Afrobeat #3 in Bbm,-,-,-,Missing file,Tempature 0.4 Self_Blend (Rendering)
59 Afrobeat #3 in Bbm.Verse_no_drum.X.59 Afrobeat #3 in Bbm.Verse_no_drum.D_T04.mid,59 Afrobeat #3 in Bbm.Verse_no_drum.mid,59 Afrobeat #3 in Bbm.Verse_no_drum.mid,Verse,Drums,0.4,0.9549187551945528,0.7981668295408748,0.7781593170399631,0.5000000000000003,,59 Afrobeat #3 in Bbm,59 Afrobeat #3 in Bbm,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
6 Alternative Pop #1 In Am.Chorus_no_drum.X.6 Alternative Pop #1 In Am.Chorus_no_drum.D_T04.mid,6 Alternative Pop #1 In Am.Chorus_no_drum.mid,6 Alternative Pop #1 In Am.Chorus_no_drum.mid,Chorus,Drums,0.4,0.8327286987839244,0.9495678685695262,0.7558883753798369,0.6036108499128661,,6 Alternative Pop #1 In Am,6 Alternative Pop #1 In Am,5,5,5,Amazing,Tempature 0.4 Self_Blend (Rendering)
6 Alternative Pop #1 In Am.PreChorus_no_drum.X.6 Alternative Pop #1 In Am.PreChorus_no_drum.D_T04.mid,6 Alternative Pop #1 In Am.PreChorus_no_drum.mid,6 Alternative Pop #1 In Am.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9493641000365476,0.8739159440661832,0.382720977589694,0.5651487883816815,,6 Alternative Pop #1 In Am,6 Alternative Pop #1 In Am,5,5,3,Too similar,Tempature 0.4 Self_Blend (Rendering)
6 Alternative Pop #1 In Am.Verse_no_drum.X.6 Alternative Pop #1 In Am.Verse_no_drum.D_T04.mid,6 Alternative Pop #1 In Am.Verse_no_drum.mid,6 Alternative Pop #1 In Am.Verse_no_drum.mid,Verse,Drums,0.4,0.9587493016800654,0.9848601257187238,0.6075209721622777,0.5999062719669359,,6 Alternative Pop #1 In Am,6 Alternative Pop #1 In Am,5,5,3,Too similar,Tempature 0.4 Self_Blend (Rendering)
61 K-Pop #1 in Ab.Chorus_no_drum.X.61 K-Pop #1 in Ab.Chorus_no_drum.D_T04.mid,61 K-Pop #1 in Ab.Chorus_no_drum.mid,61 K-Pop #1 in Ab.Chorus_no_drum.mid,Chorus,Drums,0.4,0.8497479504211066,0.8613806047386139,0.5185633651037911,0.7284374587548748,,61 K-Pop #1 in Ab,61 K-Pop #1 in Ab,5,4,4,Good,Tempature 0.4 Self_Blend (Rendering)
61 K-Pop #1 in Ab.PreChorus_no_drum.X.61 K-Pop #1 in Ab.PreChorus_no_drum.D_T04.mid,61 K-Pop #1 in Ab.PreChorus_no_drum.mid,61 K-Pop #1 in Ab.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9796974319470202,0.7131886279916518,0.4646434352301378,0.396662764332278,,61 K-Pop #1 in Ab,61 K-Pop #1 in Ab,5,4,4,Good,Tempature 0.4 Self_Blend (Rendering)
61 K-Pop #1 in Ab.Verse_no_drum.X.61 K-Pop #1 in Ab.Verse_no_drum.D_T04.mid,61 K-Pop #1 in Ab.Verse_no_drum.mid,61 K-Pop #1 in Ab.Verse_no_drum.mid,Verse,Drums,0.4,0.8984313852216724,0.836895945959879,0.7212842769703913,0.5090704958952815,,61 K-Pop #1 in Ab,61 K-Pop #1 in Ab,5,5,4,Too Similar,Tempature 0.4 Self_Blend (Rendering)
62 Synthwave #4 In Bb.Chorus_no_drum.X.62 Synthwave #4 In Bb.Chorus_no_drum.D_T04.mid,62 Synthwave #4 In Bb.Chorus_no_drum.mid,62 Synthwave #4 In Bb.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9522021544238588,0.9437523468765174,0.4256974125863029,0.381277108413818,,62 Synthwave #4 In Bb,62 Synthwave #4 In Bb,5,4,4,Good butcher can fix mistakes,Tempature 0.4 Self_Blend (Rendering)
62 Synthwave #4 In Bb.PreChorus_no_drum.X.62 Synthwave #4 In Bb.PreChorus_no_drum.D_T04.mid,62 Synthwave #4 In Bb.PreChorus_no_drum.mid,62 Synthwave #4 In Bb.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.7845706374362287,0.7384647790879254,0.5026205406196783,0.1678178068073471,,62 Synthwave #4 In Bb,62 Synthwave #4 In Bb,5,4,4,Good,Tempature 0.4 Self_Blend (Rendering)
62 Synthwave #4 In Bb.Verse_no_drum.X.62 Synthwave #4 In Bb.Verse_no_drum.D_T04.mid,62 Synthwave #4 In Bb.Verse_no_drum.mid,62 Synthwave #4 In Bb.Verse_no_drum.mid,Verse,Drums,0.4,0.76006422650054,0.781080517767273,0.6782115827886138,,,62 Synthwave #4 In Bb,62 Synthwave #4 In Bb,5,4,4,Good,Tempature 0.4 Self_Blend (Rendering)
63 Synthwave #5 In Am.Chorus_no_drum.X.63 Synthwave #5 In Am.Chorus_no_drum.D_T04.mid,63 Synthwave #5 In Am.Chorus_no_drum.mid,63 Synthwave #5 In Am.Chorus_no_drum.mid,Chorus,Drums,0.4,0.7516598872452439,0.5921625633735493,0.5422803873485513,0.2798263698461112,,63 Synthwave #5 In Am,63 Synthwave #5 In Am,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
63 Synthwave #5 In Am.PreChorus_no_drum.X.63 Synthwave #5 In Am.PreChorus_no_drum.D_T04.mid,63 Synthwave #5 In Am.PreChorus_no_drum.mid,63 Synthwave #5 In Am.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9691795137377136,0.8485415516984731,0.1417239132664045,0.5400497248531385,,63 Synthwave #5 In Am,63 Synthwave #5 In Am,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
63 Synthwave #5 In Am.Verse_no_drum.X.63 Synthwave #5 In Am.Verse_no_drum.D_T04.mid,63 Synthwave #5 In Am.Verse_no_drum.mid,63 Synthwave #5 In Am.Verse_no_drum.mid,Verse,Drums,0.4,0.6740449728623883,0.6019009668334341,0.9156141987193164,0.4138831417769948,,63 Synthwave #5 In Am,63 Synthwave #5 In Am,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
64 Synthwave #6 In A.Chorus_no_drum.X.64 Synthwave #6 In A.Chorus_no_drum.D_T04.mid,64 Synthwave #6 In A.Chorus_no_drum.mid,64 Synthwave #6 In A.Chorus_no_drum.mid,Chorus,Drums,0.4,0.902038076382628,0.7584202645162057,0.5509333197071198,0.6938097150497058,,64 Synthwave #6 In A,64 Synthwave #6 In A,5,5,4,Good a bit too similar,Tempature 0.4 Self_Blend (Rendering)
64 Synthwave #6 In A.PreChorus_no_drum.X.64 Synthwave #6 In A.PreChorus_no_drum.D_T04.mid,64 Synthwave #6 In A.PreChorus_no_drum.mid,64 Synthwave #6 In A.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.814444996207618,0.8541088734713863,0.5575069264484342,0.6587534524332793,,64 Synthwave #6 In A,64 Synthwave #6 In A,4,4,4,Good enough,Tempature 0.4 Self_Blend (Rendering)
64 Synthwave #6 In A.Verse_no_drum.X.64 Synthwave #6 In A.Verse_no_drum.D_T04.mid,64 Synthwave #6 In A.Verse_no_drum.mid,64 Synthwave #6 In A.Verse_no_drum.mid,Verse,Drums,0.4,0.7844572938115892,0.8504525719298256,0.8637740856676455,0.6859145801861246,,64 Synthwave #6 In A,64 Synthwave #6 In A,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
65 K-Pop #2 in Gm.Chorus_no_drum.X.65 K-Pop #2 in Gm.Chorus_no_drum.D_T04.mid,65 K-Pop #2 in Gm.Chorus_no_drum.mid,65 K-Pop #2 in Gm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.4371793674706554,0.4153690519949862,0.7559444775816417,0.3858446204301791,,65 K-Pop #2 in Gm,65 K-Pop #2 in Gm,2,1,2,Super repetitive,Tempature 0.4 Self_Blend (Rendering)
65 K-Pop #2 in Gm.PreChorus_no_drum.X.65 K-Pop #2 in Gm.PreChorus_no_drum.D_T04.mid,65 K-Pop #2 in Gm.PreChorus_no_drum.mid,65 K-Pop #2 in Gm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9063892677863538,0.9461523700045122,0.7642079966204589,0.8169150524045129,,65 K-Pop #2 in Gm,65 K-Pop #2 in Gm,2,3,2,Terrible sound and too many wrong notes,Tempature 0.4 Self_Blend (Rendering)
65 K-Pop #2 in Gm.Verse_no_drum.X.65 K-Pop #2 in Gm.Verse_no_drum.D_T04.mid,65 K-Pop #2 in Gm.Verse_no_drum.mid,65 K-Pop #2 in Gm.Verse_no_drum.mid,Verse,Drums,0.4,0.6338133680686717,0.4835752616090394,0.7424359527599801,0.3950203259290372,,65 K-Pop #2 in Gm,65 K-Pop #2 in Gm,2,3,2,"Awful sound, a complete mess",Tempature 0.4 Self_Blend (Rendering)
66 K-Pop #3 in B.Chorus_no_drum.X.66 K-Pop #3 in B.Chorus_no_drum.D_T04.mid,66 K-Pop #3 in B.Chorus_no_drum.mid,66 K-Pop #3 in B.Chorus_no_drum.mid,Chorus,Drums,0.4,0.8855519464520608,0.9260651750751144,0.1332751187149341,0.6149695170595287,,66 K-Pop #3 in B,66 K-Pop #3 in B,4,4,4,Good enough although the sound is too aggressive,Tempature 0.4 Self_Blend (Rendering)
66 K-Pop #3 in B.PreChorus_no_drum.X.66 K-Pop #3 in B.PreChorus_no_drum.D_T04.mid,66 K-Pop #3 in B.PreChorus_no_drum.mid,66 K-Pop #3 in B.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.3502254527148856,0.2322477801971149,0.2353301264708165,0.4321667489607661,,66 K-Pop #3 in B,66 K-Pop #3 in B,2,2,2,Only drums and bass,Tempature 0.4 Self_Blend (Rendering)
66 K-Pop #3 in B.Verse_no_drum.X.66 K-Pop #3 in B.Verse_no_drum.D_T04.mid,66 K-Pop #3 in B.Verse_no_drum.mid,66 K-Pop #3 in B.Verse_no_drum.mid,Verse,Drums,0.4,0.8894973607049887,0.8536217391086734,0.1687768554091671,0.5868785575144523,,66 K-Pop #3 in B,66 K-Pop #3 in B,2,2,2,Only drums and bass,Tempature 0.4 Self_Blend (Rendering)
68 Reggaeton # 5 Ebm.Chorus_no_drum.X.68 Reggaeton # 5 Ebm.Chorus_no_drum.D_T04.mid,68 Reggaeton # 5 Ebm.Chorus_no_drum.mid,68 Reggaeton # 5 Ebm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.634366475835515,0.3444549999665243,0.6611796049072864,,,68 Reggaeton # 5 Ebm,68 Reggaeton # 5 Ebm,2,2,1,Not musical whatsoever,Tempature 0.4 Self_Blend (Rendering)
68 Reggaeton # 5 Ebm.PreChorus_no_drum.X.68 Reggaeton # 5 Ebm.PreChorus_no_drum.D_T04.mid,68 Reggaeton # 5 Ebm.PreChorus_no_drum.mid,68 Reggaeton # 5 Ebm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.987503902929172,0.6911785231609673,0.8902371854959501,0.5753964555687505,,68 Reggaeton # 5 Ebm,68 Reggaeton # 5 Ebm,5,5,4,"Good enough, too repetitive",Tempature 0.4 Self_Blend (Rendering)
68 Reggaeton # 5 Ebm.Verse_no_drum.X.68 Reggaeton # 5 Ebm.Verse_no_drum.D_T04.mid,68 Reggaeton # 5 Ebm.Verse_no_drum.mid,68 Reggaeton # 5 Ebm.Verse_no_drum.mid,Verse,Drums,0.4,0.7334728238629614,0.609736196882204,0.7687069232739875,0.583428300095596,,68 Reggaeton # 5 Ebm,68 Reggaeton # 5 Ebm,2,2,2,Terrible arrangement and awful sound,Tempature 0.4 Self_Blend (Rendering)
69 Reggaeton # 6 Bb.Chorus_no_drum.X.69 Reggaeton # 6 Bb.Chorus_no_drum.D_T04.mid,69 Reggaeton # 6 Bb.Chorus_no_drum.mid,69 Reggaeton # 6 Bb.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9535255968837788,0.900992630208336,0.8901087920308994,0.852813633067412,,69 Reggaeton # 6 Bb,69 Reggaeton # 6 Bb,3,5,4,Good enough butcher can fix the mistakes,Tempature 0.4 Self_Blend (Rendering)
69 Reggaeton # 6 Bb.PreChorus_no_drum.X.69 Reggaeton # 6 Bb.PreChorus_no_drum.D_T04.mid,69 Reggaeton # 6 Bb.PreChorus_no_drum.mid,69 Reggaeton # 6 Bb.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9389015576158176,0.6450614513851507,0.7385489458759962,0.7932022101853456,,69 Reggaeton # 6 Bb,69 Reggaeton # 6 Bb,5,5,4,Good enough,Tempature 0.4 Self_Blend (Rendering)
69 Reggaeton # 6 Bb.Verse_no_drum.X.69 Reggaeton # 6 Bb.Verse_no_drum.D_T04.mid,69 Reggaeton # 6 Bb.Verse_no_drum.mid,69 Reggaeton # 6 Bb.Verse_no_drum.mid,Verse,Drums,0.4,0.9189050177329134,0.6601756084747816,0.5173416664439169,0.7115374513693746,,69 Reggaeton # 6 Bb,69 Reggaeton # 6 Bb,4,4,4,Good enough,Tempature 0.4 Self_Blend (Rendering)
7 Hard Rock #3 in Cm.Chorus_no_drum.X.7 Hard Rock #3 in Cm.Chorus_no_drum.D_T04.mid,7 Hard Rock #3 in Cm.Chorus_no_drum.mid,7 Hard Rock #3 in Cm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.936717241117378,0.9513283363668606,0.7337431936598187,0.7702499475269056,,7 Hard Rock #3 in Cm,7 Hard Rock #3 in Cm,5,4,3,Distorted sound and Wrong notes,Tempature 0.4 Self_Blend (Rendering)
7 Hard Rock #3 in Cm.PreChorus_no_drum.X.7 Hard Rock #3 in Cm.PreChorus_no_drum.D_T04.mid,7 Hard Rock #3 in Cm.PreChorus_no_drum.mid,7 Hard Rock #3 in Cm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9810701826980588,0.899552328233639,0.7003539554388182,0.5100644332612959,,7 Hard Rock #3 in Cm,7 Hard Rock #3 in Cm,5,3,3,Distorted sound and messy arrangment,Tempature 0.4 Self_Blend (Rendering)
7 Hard Rock #3 in Cm.Verse_no_drum.X.7 Hard Rock #3 in Cm.Verse_no_drum.D_T04.mid,7 Hard Rock #3 in Cm.Verse_no_drum.mid,7 Hard Rock #3 in Cm.Verse_no_drum.mid,Verse,Drums,0.4,0.9884388257373538,0.94785555147371,0.7473791200581,0.6858277970036052,,7 Hard Rock #3 in Cm,7 Hard Rock #3 in Cm,5,5,4,Good,Tempature 0.4 Self_Blend (Rendering)
70 K-Pop #4 in E.Chorus_no_drum.X.70 K-Pop #4 in E.Chorus_no_drum.D_T04.mid,70 K-Pop #4 in E.Chorus_no_drum.mid,70 K-Pop #4 in E.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9407168317029266,0.701095698839578,0.7067993276245008,0.7786734059032229,,70 K-Pop #4 in E,70 K-Pop #4 in E,3,4,2,Too many wrong notes,Tempature 0.4 Self_Blend (Rendering)
70 K-Pop #4 in E.PreChorus_no_drum.X.70 K-Pop #4 in E.PreChorus_no_drum.D_T04.mid,70 K-Pop #4 in E.PreChorus_no_drum.mid,70 K-Pop #4 in E.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9061191025212884,0.8337717066954619,0.2593354869243556,0.6724575067650669,,70 K-Pop #4 in E,70 K-Pop #4 in E,1,1,1,A complete mess,Tempature 0.4 Self_Blend (Rendering)
70 K-Pop #4 in E.Verse_no_drum.X.70 K-Pop #4 in E.Verse_no_drum.D_T04.mid,70 K-Pop #4 in E.Verse_no_drum.mid,70 K-Pop #4 in E.Verse_no_drum.mid,Verse,Drums,0.4,0.9258118792559724,0.9057769109431816,0.9531702298237528,0.6935530473654703,,70 K-Pop #4 in E,70 K-Pop #4 in E,1,1,1,A complete mess,Tempature 0.4 Self_Blend (Rendering)
72 Reggaeton #7 In G#m.Chorus_no_drum.X.72 Reggaeton #7 In G#m.Chorus_no_drum.D_T04.mid,72 Reggaeton #7 In G#m.Chorus_no_drum.mid,72 Reggaeton #7 In G#m.Chorus_no_drum.mid,Chorus,Drums,0.4,0.854677497223484,0.8300756192464475,0.8450576611834447,0.8945263712850874,,72 Reggaeton #7 In G#m,72 Reggaeton #7 In G#m,5,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
72 Reggaeton #7 In G#m.PreChorus_no_drum.X.72 Reggaeton #7 In G#m.PreChorus_no_drum.D_T04.mid,72 Reggaeton #7 In G#m.PreChorus_no_drum.mid,72 Reggaeton #7 In G#m.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9324970198525788,0.8043624622554578,0.6946624778120364,0.8416436095389964,,72 Reggaeton #7 In G#m,72 Reggaeton #7 In G#m,2,4,4,Good enough butcher can fix the mistakes,Tempature 0.4 Self_Blend (Rendering)
72 Reggaeton #7 In G#m.Verse_no_drum.X.72 Reggaeton #7 In G#m.Verse_no_drum.D_T04.mid,72 Reggaeton #7 In G#m.Verse_no_drum.mid,72 Reggaeton #7 In G#m.Verse_no_drum.mid,Verse,Drums,0.4,0.9447737950358304,0.8133027030339253,0.7140584875760013,0.8365242358743636,,72 Reggaeton #7 In G#m,72 Reggaeton #7 In G#m,2,4,3,Completely out of key in too many notes maybe the butcher can fix it,Tempature 0.4 Self_Blend (Rendering)
73 Electro  - Pop # 4 in Dm.Chorus_no_drum.X.73 Electro  - Pop # 4 in Dm.Chorus_no_drum.D_T04.mid,73 Electro  - Pop # 4 in Dm.Chorus_no_drum.mid,73 Electro  - Pop # 4 in Dm.Chorus_no_drum.mid,Chorus,Drums,0.4,0.4736118868205625,0.1860544083844898,0.3458488056298336,0.6527088023084696,,73 Electro  - Pop # 4 in Dm,73 Electro  - Pop # 4 in Dm,2,2,2,Can't tag this only bass and claps,Tempature 0.4 Self_Blend (Rendering)
73 Electro  - Pop # 4 in Dm.PreChorus_no_drum.X.73 Electro  - Pop # 4 in Dm.PreChorus_no_drum.D_T04.mid,73 Electro  - Pop # 4 in Dm.PreChorus_no_drum.mid,73 Electro  - Pop # 4 in Dm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.9440564083283316,0.7363791314232033,0.4066751865020666,0.2999584861272486,,73 Electro  - Pop # 4 in Dm,73 Electro  - Pop # 4 in Dm,4,5,5,Very Good,Tempature 0.4 Self_Blend (Rendering)
73 Electro  - Pop # 4 in Dm.Verse_no_drum.X.73 Electro  - Pop # 4 in Dm.Verse_no_drum.D_T04.mid,73 Electro  - Pop # 4 in Dm.Verse_no_drum.mid,73 Electro  - Pop # 4 in Dm.Verse_no_drum.mid,Verse,Drums,0.4,0.9197239548076364,0.7486322784645625,0.2772174377765521,0.2733159438423929,,73 Electro  - Pop # 4 in Dm,73 Electro  - Pop # 4 in Dm,-,-,-,Missing file,Tempature 0.4 Self_Blend (Rendering)
78 Classic Pop #3 in G.Chorus_no_drum.X.78 Classic Pop #3 in G.Chorus_no_drum.D_T04.mid,78 Classic Pop #3 in G.Chorus_no_drum.mid,78 Classic Pop #3 in G.Chorus_no_drum.mid,Chorus,Drums,0.4,0.952779355416534,0.9725625621759054,0.522260592678415,0.8681039880458181,,78 Classic Pop #3 in G,78 Classic Pop #3 in G,5,2,2,Awful sound and very unnatural playing !,Tempature 0.4 Self_Blend (Rendering)
78 Classic Pop #3 in G.PreChorus_no_drum.X.78 Classic Pop #3 in G.PreChorus_no_drum.D_T04.mid,78 Classic Pop #3 in G.PreChorus_no_drum.mid,78 Classic Pop #3 in G.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.4,0.8893298851385768,0.7616450305429293,0.4499234970349575,0.8003194204169144,,78 Classic Pop #3 in G,78 Classic Pop #3 in G,5,4,3,Alot of wrong notes and very raw arrangement and sound,Tempature 0.4 Self_Blend (Rendering)
78 Classic Pop #3 in G.Verse_no_drum.X.78 Classic Pop #3 in G.Verse_no_drum.D_T04.mid,78 Classic Pop #3 in G.Verse_no_drum.mid,78 Classic Pop #3 in G.Verse_no_drum.mid,Verse,Drums,0.4,0.9322798016897086,0.8918037897138847,0.4741679847987056,0.7793192528612963,,78 Classic Pop #3 in G,78 Classic Pop #3 in G,4,3,3,Acoustic guitar sound terrible in all the Grv2Grv outputs !,Tempature 0.4 Self_Blend (Rendering)
8 Rock - Pop #1 in C#m.Chorus_no_drum.X.8 Rock - Pop #1 in C#m.Chorus_no_drum.D_T04.mid,8 Rock - Pop #1 in C#m.Chorus_no_drum.mid,8 Rock - Pop #1 in C#m.Chorus_no_drum.mid,Chorus,Drums,0.4,0.9115296409922852,0.919738842051699,0.9292106063915392,0.7744070417542301,,8 Rock - Pop #1 in C#m,8 Rock - Pop #1 in C#m,2,2,1,Distorted bass suynth runis the track,Tempature 0.4 Self_Blend (Rendering)
